name	taxonomy_id	taxonomy_lvl	119_S24.F.bracken_num	119_S24.F.bracken_frac	120_S25.F.bracken_num	120_S25.F.bracken_frac	140_S26.F.bracken_num	140_S26.F.bracken_frac	147_S27.F.bracken_num	147_S27.F.bracken_frac	177_S28.F.bracken_num	177_S28.F.bracken_frac	178_S29.F.bracken_num	178_S29.F.bracken_frac	179_S31.F.bracken_num	179_S31.F.bracken_frac	209_S30.F.bracken_num	209_S30.F.bracken_frac	214_S32.F.bracken_num	214_S32.F.bracken_frac	82_S21.F.bracken_num	82_S21.F.bracken_frac	88_S22.F.bracken_num	88_S22.F.bracken_frac	99_S23.F.bracken_num	99_S23.F.bracken_frac	BLB_S18.F.bracken_num	BLB_S18.F.bracken_frac	BLB_WG4.F.bracken_num	BLB_WG4.F.bracken_frac	BLR_S17.F.bracken_num	BLR_S17.F.bracken_frac	BLR_WG4.F.bracken_num	BLR_WG4.F.bracken_frac	BLS_S16.F.bracken_num	BLS_S16.F.bracken_frac	DC06_S1.F.bracken_num	DC06_S1.F.bracken_frac	DC10_S2.F.bracken_num	DC10_S2.F.bracken_frac	DC11_S3.F.bracken_num	DC11_S3.F.bracken_frac	DC17_S4.F.bracken_num	DC17_S4.F.bracken_frac	DM13_S9.F.bracken_num	DM13_S9.F.bracken_frac	DM14_S10.F.bracken_num	DM14_S10.F.bracken_frac	DM15_S11.F.bracken_num	DM15_S11.F.bracken_frac	DM16_S12.F.bracken_num	DM16_S12.F.bracken_frac	GG01_S14.F.bracken_num	GG01_S14.F.bracken_frac	GH01_S13.F.bracken_num	GH01_S13.F.bracken_frac	GN13_S5.F.bracken_num	GN13_S5.F.bracken_frac	GN15_S6.F.bracken_num	GN15_S6.F.bracken_frac	GN18_S7.F.bracken_num	GN18_S7.F.bracken_frac	GN19_S8.F.bracken_num	GN19_S8.F.bracken_frac	NEG_S33.F.bracken_num	NEG_S33.F.bracken_frac	OC01_S15.F.bracken_num	OC01_S15.F.bracken_frac
Callirhipidae	186986	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	140	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Schlegeliaceae	91897	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Micromonosporaceae	28056	F	1844	0.00029	1755	0.00026	2049	0.00021	2415	0.00022	1926	0.00017	1609	0.00016	1320	0.00014	1477	0.00015	1111	0.00013	1730	0.00019	1450	0.00014	1360	0.00025	3965	0.00044	7863	0.00081	2174	0.00037	2826	0.00029	2739	0.00025	8219	0.00071	4347	0.00039	26088	0.00210	18074	0.00170	11437	0.00207	22326	0.00231	12887	0.00151	23647	0.00251	7180	0.00102	6522	0.00055	1833	0.00025	11179	0.00110	19597	0.00178	25678	0.00274	0	0.00000	1639	0.00022
Plectosphaerellaceae	1033978	F	662	0.00010	602	0.00009	564	0.00006	774	0.00007	1244	0.00011	1029	0.00010	1117	0.00012	954	0.00010	663	0.00008	589	0.00006	648	0.00006	415	0.00008	806	0.00009	1394	0.00014	659	0.00011	884	0.00009	1846	0.00017	1219	0.00011	428	0.00004	1409	0.00011	826	0.00008	486	0.00009	1962	0.00020	624	0.00007	980	0.00010	361	0.00005	639	0.00005	535	0.00007	933	0.00009	807	0.00007	983	0.00010	0	0.00000	634	0.00008
Lateolabracidae	1204718	F	21898	0.00342	22644	0.00338	29246	0.00296	32284	0.00294	37088	0.00334	30760	0.00306	30020	0.00319	39071	0.00392	28821	0.00335	27951	0.00301	18503	0.00180	20338	0.00372	21558	0.00239	11152	0.00115	13689	0.00234	12278	0.00125	13989	0.00129	22011	0.00190	7337	0.00066	11783	0.00095	15840	0.00149	12447	0.00226	6961	0.00072	7072	0.00083	6756	0.00072	8070	0.00115	22949	0.00192	24570	0.00330	11738	0.00115	14258	0.00130	6588	0.00070	0	0.00000	21067	0.00279
Ficidae	319807	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	120	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Liposcelididae	2545764	F	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	179	0.00002	0	0.00000	0	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gemmatimonadaceae	219687	F	170	0.00003	221	0.00003	162	0.00002	207	0.00002	290	0.00003	221	0.00002	253	0.00003	304	0.00003	351	0.00004	88	0.00001	215	0.00002	438	0.00008	820	0.00009	532	0.00005	689	0.00012	255	0.00003	572	0.00005	901	0.00008	548	0.00005	2612	0.00021	2016	0.00019	867	0.00016	2100	0.00022	1078	0.00013	2131	0.00023	476	0.00007	797	0.00007	198	0.00003	610	0.00006	891	0.00008	1561	0.00017	0	0.00000	232	0.00003
Halorubraceae	1963271	F	175	0.00003	192	0.00003	140	0.00001	199	0.00002	231	0.00002	182	0.00002	147	0.00002	214	0.00002	174	0.00002	201	0.00002	163	0.00002	233	0.00004	483	0.00005	435	0.00004	212	0.00004	199	0.00002	230	0.00002	648	0.00006	327	0.00003	1658	0.00013	1291	0.00012	667	0.00012	1243	0.00013	693	0.00008	1441	0.00015	434	0.00006	544	0.00005	276	0.00004	681	0.00007	1247	0.00011	1536	0.00016	0	0.00000	268	0.00004
Phreatobacteraceae	2843305	F	27	0.00000	93	0.00001	102	0.00001	283	0.00003	75	0.00001	61	0.00001	51	0.00001	342	0.00003	43	0.00000	130	0.00001	52	0.00001	141	0.00003	394	0.00004	415	0.00004	94	0.00002	236	0.00002	196	0.00002	1454	0.00013	1037	0.00009	2970	0.00024	4366	0.00041	2154	0.00039	3963	0.00041	3069	0.00036	7418	0.00079	817	0.00012	929	0.00008	64	0.00001	417	0.00004	3072	0.00028	3035	0.00032	0	0.00000	59	0.00001
Kytococcaceae	2805426	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	10	0.00000	70	0.00001	10	0.00000	0	0.00000	0	0.00000	22	0.00000	39	0.00000	102	0.00001	12	0.00000	56	0.00001	16	0.00000	167	0.00001	60	0.00001	495	0.00004	409	0.00004	252	0.00005	628	0.00006	360	0.00004	650	0.00007	158	0.00002	90	0.00001	20	0.00000	453	0.00004	668	0.00006	692	0.00007	0	0.00000	0	0.00000
Trigonalidae	27488	F	0	0.00000	26	0.00000	21	0.00000	36	0.00000	54	0.00000	61	0.00001	42	0.00000	45	0.00000	27	0.00000	53	0.00001	52	0.00001	15	0.00000	77	0.00001	0	0.00000	53	0.00001	26	0.00000	0	0.00000	26	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	32	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000
Erotylidae	196992	F	18	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	20	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	24	0.00000	27	0.00000	128	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sporichthyaceae	85033	F	40	0.00001	54	0.00001	21	0.00000	21	0.00000	21	0.00000	15	0.00000	0	0.00000	17	0.00000	22	0.00000	0	0.00000	20	0.00000	56	0.00001	130	0.00001	179	0.00002	80	0.00001	68	0.00001	31	0.00000	288	0.00002	230	0.00002	4650	0.00037	642	0.00006	355	0.00006	880	0.00009	572	0.00007	666	0.00007	346	0.00005	78	0.00001	22	0.00000	206	0.00002	684	0.00006	1558	0.00017	0	0.00000	0	0.00000
Antedonidae	35072	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	78	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Casimicrobiaceae	2705999	F	590	0.00009	0	0.00000	0	0.00000	234	0.00002	183	0.00002	265	0.00003	164	0.00002	101	0.00001	0	0.00000	462	0.00005	88	0.00001	493	0.00009	593	0.00007	235	0.00002	209	0.00004	305	0.00003	78	0.00001	3294	0.00028	436	0.00004	2309	0.00019	1627	0.00015	644	0.00012	1559	0.00016	1065	0.00012	1336	0.00014	447	0.00006	511	0.00004	257	0.00003	596	0.00006	1671	0.00015	3957	0.00042	0	0.00000	130	0.00002
Pamphagidae	58539	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	621	0.00006	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Tuberaceae	40289	F	59	0.00001	47	0.00001	60	0.00001	61	0.00001	110	0.00001	141	0.00001	126	0.00001	98	0.00001	49	0.00001	59	0.00001	48	0.00000	62	0.00001	60	0.00001	327	0.00003	57	0.00001	907	0.00009	954	0.00009	148	0.00001	53	0.00000	132	0.00001	74	0.00001	76	0.00001	111	0.00001	46	0.00001	58	0.00001	53	0.00001	68	0.00001	86	0.00001	48	0.00000	97	0.00001	109	0.00001	0	0.00000	140	0.00002
Rhodellaceae	661029	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	19	0.00000	17	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000	20	0.00000	255	0.00003	0	0.00000	153	0.00002	150	0.00001	13	0.00000	0	0.00000	32	0.00000	0	0.00000	0	0.00000	57	0.00001	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Eriphiidae	108326	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	921	0.00008	432	0.00004	0	0.00000	380	0.00004	595	0.00011	0	0.00000	0	0.00000	0	0.00000	604	0.00009	796	0.00007	819	0.00011	402	0.00004	704	0.00006	226	0.00002	0	0.00000	4636	0.00061
Liviidae	1585420	F	820	0.00013	788	0.00012	1507	0.00015	1444	0.00013	1503	0.00014	1728	0.00017	1530	0.00016	997	0.00010	886	0.00010	1215	0.00013	3361	0.00033	552	0.00010	907	0.00010	1226	0.00013	512	0.00009	968	0.00010	1066	0.00010	823	0.00007	142	0.00001	798	0.00006	529	0.00005	501	0.00009	1711	0.00018	445	0.00005	331	0.00004	1215	0.00017	689	0.00006	791	0.00011	563	0.00006	1211	0.00011	389	0.00004	0	0.00000	882	0.00012
Cohaesibacteraceae	655351	F	0	0.00000	0	0.00000	16	0.00000	30	0.00000	46	0.00000	25	0.00000	24	0.00000	44	0.00000	19	0.00000	15	0.00000	15	0.00000	24	0.00000	155	0.00002	50	0.00001	110	0.00002	456	0.00005	432	0.00004	377	0.00003	138	0.00001	1453	0.00012	1531	0.00014	305	0.00006	680	0.00007	270	0.00003	983	0.00010	63	0.00001	159	0.00001	140	0.00002	50	0.00000	284	0.00003	294	0.00003	0	0.00000	172	0.00002
Podicipedidae	30448	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	168	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Vitaceae	3602	F	6048	0.00094	6326	0.00094	8042	0.00081	8763	0.00080	11526	0.00104	9220	0.00092	9882	0.00105	9420	0.00094	9840	0.00114	8999	0.00097	11576	0.00112	4995	0.00091	11117	0.00123	12038	0.00124	7252	0.00124	13001	0.00133	13772	0.00127	11513	0.00099	3891	0.00035	11292	0.00091	7274	0.00068	4168	0.00076	11162	0.00115	6919	0.00081	7178	0.00076	10993	0.00157	7194	0.00060	6660	0.00089	9884	0.00097	10272	0.00093	4650	0.00050	0	0.00000	7655	0.00101
Dothidotthiaceae	548648	F	272	0.00004	216	0.00003	109	0.00001	141	0.00001	149	0.00001	96	0.00001	153	0.00002	136	0.00001	245	0.00003	84	0.00001	85	0.00001	175	0.00003	139	0.00002	54	0.00001	91	0.00002	42	0.00000	43	0.00000	140	0.00001	34	0.00000	166	0.00001	108	0.00001	86	0.00002	149	0.00002	165	0.00002	121	0.00001	89	0.00001	91	0.00001	97	0.00001	82	0.00001	202	0.00002	148	0.00002	0	0.00000	72	0.00001
Cyclobacteriaceae	563798	F	302	0.00005	262	0.00004	388	0.00004	474	0.00004	647	0.00006	483	0.00005	454	0.00005	514	0.00005	404	0.00005	373	0.00004	536	0.00005	19498	0.00357	1510	0.00017	7718	0.00080	1688	0.00029	2689	0.00027	7675	0.00071	5172	0.00045	909	0.00008	10348	0.00083	2356	0.00022	1252	0.00023	4761	0.00049	6653	0.00078	5661	0.00060	3756	0.00054	988	0.00008	481	0.00006	1011	0.00010	2426	0.00022	1660	0.00018	0	0.00000	392	0.00005
Restionaceae	14107	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	53	0.00001	0	0.00000	19	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	8779	0.00091	0	0.00000	14591	0.00155	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Spirostreptidae	118477	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Buliminidae	212504	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Nuculidae	47127	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Moraxellaceae	468	F	3019	0.00047	2887	0.00043	4951	0.00050	4381	0.00040	5031	0.00045	4305	0.00043	4323	0.00046	4815	0.00048	6899	0.00080	3364	0.00036	5720	0.00056	4678	0.00086	19578	0.00217	30731	0.00318	12618	0.00215	27138	0.00277	36157	0.00334	14014	0.00121	3860	0.00034	21759	0.00175	8268	0.00078	10043	0.00182	21672	0.00224	38057	0.00445	14996	0.00159	16625	0.00237	16308	0.00137	4331	0.00058	16779	0.00165	23502	0.00213	18904	0.00202	0	0.00000	3590	0.00048
Egicoccaceae	1755824	F	0	0.00000	0	0.00000	35	0.00000	64	0.00001	0	0.00000	59	0.00001	0	0.00000	88	0.00001	17	0.00000	89	0.00001	18	0.00000	19	0.00000	207	0.00002	85	0.00001	50	0.00001	32	0.00000	20	0.00000	162	0.00001	66	0.00001	453	0.00004	233	0.00002	314	0.00006	399	0.00004	148	0.00002	312	0.00003	77	0.00001	111	0.00001	28	0.00000	113	0.00001	490	0.00004	420	0.00004	0	0.00000	0	0.00000
Pratylenchidae	45926	F	0	0.00000	0	0.00000	2701	0.00027	2482	0.00023	4191	0.00038	3865	0.00038	4387	0.00047	1647	0.00017	2543	0.00030	2197	0.00024	1360	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	37	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aponogetonaceae	55433	F	0	0.00000	0	0.00000	29	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	55	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cryptognathidae	1712501	F	4719	0.00074	4858	0.00073	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Scincidae	66056	F	698	0.00011	229	0.00003	244	0.00002	261	0.00002	360	0.00003	230	0.00002	192	0.00002	387	0.00004	312	0.00004	215	0.00002	189	0.00002	175	0.00003	123	0.00001	36	0.00000	105	0.00002	31	0.00000	55	0.00001	415	0.00004	91	0.00001	432	0.00003	255	0.00002	169	0.00003	43	0.00000	50	0.00001	69	0.00001	42	0.00001	139	0.00001	180	0.00002	32	0.00000	87	0.00001	40	0.00000	0	0.00000	290	0.00004
Mucoraceae	34489	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	188	0.00002	148	0.00002	0	0.00000	59	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19339	0.00200	1543	0.00018	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Anhingidae	9211	F	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	27	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
