name	taxonomy_id	taxonomy_lvl	119_S24.O.bracken_num	119_S24.O.bracken_frac	120_S25.O.bracken_num	120_S25.O.bracken_frac	140_S26.O.bracken_num	140_S26.O.bracken_frac	147_S27.O.bracken_num	147_S27.O.bracken_frac	177_S28.O.bracken_num	177_S28.O.bracken_frac	178_S29.O.bracken_num	178_S29.O.bracken_frac	179_S31.O.bracken_num	179_S31.O.bracken_frac	209_S30.O.bracken_num	209_S30.O.bracken_frac	214_S32.O.bracken_num	214_S32.O.bracken_frac	82_S21.O.bracken_num	82_S21.O.bracken_frac	88_S22.O.bracken_num	88_S22.O.bracken_frac	99_S23.O.bracken_num	99_S23.O.bracken_frac	BLB_S18.O.bracken_num	BLB_S18.O.bracken_frac	BLB_WG4.O.bracken_num	BLB_WG4.O.bracken_frac	BLR_S17.O.bracken_num	BLR_S17.O.bracken_frac	BLR_WG4.O.bracken_num	BLR_WG4.O.bracken_frac	BLS_S16.O.bracken_num	BLS_S16.O.bracken_frac	DC06_S1.O.bracken_num	DC06_S1.O.bracken_frac	DC10_S2.O.bracken_num	DC10_S2.O.bracken_frac	DC11_S3.O.bracken_num	DC11_S3.O.bracken_frac	DC17_S4.O.bracken_num	DC17_S4.O.bracken_frac	DM13_S9.O.bracken_num	DM13_S9.O.bracken_frac	DM14_S10.O.bracken_num	DM14_S10.O.bracken_frac	DM15_S11.O.bracken_num	DM15_S11.O.bracken_frac	DM16_S12.O.bracken_num	DM16_S12.O.bracken_frac	GG01_S14.O.bracken_num	GG01_S14.O.bracken_frac	GH01_S13.O.bracken_num	GH01_S13.O.bracken_frac	GN13_S5.O.bracken_num	GN13_S5.O.bracken_frac	GN15_S6.O.bracken_num	GN15_S6.O.bracken_frac	GN18_S7.O.bracken_num	GN18_S7.O.bracken_frac	GN19_S8.O.bracken_num	GN19_S8.O.bracken_frac	NEG_S33.O.bracken_num	NEG_S33.O.bracken_frac	OC01_S15.O.bracken_num	OC01_S15.O.bracken_frac
Hymenostomatida	31277	O	585	0.00009	577	0.00009	931	0.00009	974	0.00009	967	0.00009	790	0.00008	754	0.00008	829	0.00008	1107	0.00013	1762	0.00019	1840	0.00018	486	0.00009	1133	0.00013	4172	0.00043	711	0.00012	3794	0.00039	4763	0.00044	1470	0.00013	397	0.00004	2001	0.00016	810	0.00008	531	0.00010	1947	0.00020	1043	0.00012	1022	0.00011	3759	0.00054	1100	0.00009	823	0.00011	2617	0.00026	2584	0.00023	1205	0.00013	0	0.00000	753	0.00010
Gaviiformes	30411	O	95	0.00001	115	0.00002	156	0.00002	104	0.00001	550	0.00005	470	0.00005	401	0.00004	218	0.00002	202	0.00002	92	0.00001	74	0.00001	83	0.00002	125	0.00001	52	0.00001	97	0.00002	62	0.00001	60	0.00001	92	0.00001	20	0.00000	74	0.00001	107	0.00001	107	0.00002	54	0.00001	49	0.00001	60	0.00001	80	0.00001	263	0.00002	169	0.00002	147	0.00001	291	0.00003	51	0.00001	0	0.00000	219	0.00003
Dactylopodida	555392	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	96	0.00001	0	0.00000	0	0.00000	374	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	463	0.00005	190	0.00002	141	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Aspidochirotida	7682	O	71	0.00001	85	0.00001	258	0.00003	203	0.00002	210	0.00002	124	0.00001	172	0.00002	157	0.00002	197	0.00002	259	0.00003	165	0.00002	49	0.00001	288	0.00003	80	0.00001	206	0.00004	46	0.00000	75	0.00001	152	0.00001	41	0.00000	134	0.00001	141	0.00001	90	0.00002	199	0.00002	83	0.00001	61	0.00001	110	0.00002	224	0.00002	225	0.00003	56	0.00001	99	0.00001	35	0.00000	0	0.00000	930	0.00012
Fusobacteriales	203491	O	1907	0.00030	2013	0.00030	1024	0.00010	1715	0.00016	1697	0.00015	1476	0.00015	1479	0.00016	1916	0.00019	1267	0.00015	9539	0.00103	11510	0.00112	953	0.00017	2553	0.00028	29728	0.00307	2350	0.00040	286835	0.02923	32670	0.00302	140907	0.01218	2421	0.00022	68563	0.00551	77010	0.00725	3874	0.00070	29760	0.00308	11503	0.00134	9089	0.00097	14037	0.00200	4134	0.00035	2142	0.00029	10697	0.00105	8851	0.00080	3454	0.00037	0	0.00000	1606	0.00021
Musophagiformes	56301	O	102	0.00002	85	0.00001	87	0.00001	122	0.00001	236	0.00002	193	0.00002	179	0.00002	197	0.00002	120	0.00001	89	0.00001	96	0.00001	89	0.00002	118	0.00001	94	0.00001	100	0.00002	42	0.00000	32	0.00000	148	0.00001	51	0.00000	78	0.00001	85	0.00001	87	0.00002	89	0.00001	126	0.00001	64	0.00001	54	0.00001	142	0.00001	148	0.00002	63	0.00001	82	0.00001	36	0.00000	0	0.00000	132	0.00002
Adapedonta	2783444	O	49	0.00001	0	0.00000	59	0.00001	50	0.00000	0	0.00000	0	0.00000	0	0.00000	63	0.00001	38	0.00000	47	0.00001	0	0.00000	0	0.00000	66	0.00001	0	0.00000	0	0.00000	0	0.00000	437	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	39	0.00000	69	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microstromatales	162475	O	115	0.00002	152	0.00002	151	0.00002	169	0.00002	190	0.00002	163	0.00002	167	0.00002	217	0.00002	109	0.00001	372	0.00004	163	0.00002	108	0.00002	166	0.00002	54	0.00001	101	0.00002	95	0.00001	46	0.00000	375	0.00003	115	0.00001	451	0.00004	380	0.00004	117	0.00002	137	0.00001	151	0.00002	181	0.00002	279	0.00004	301	0.00003	160	0.00002	96	0.00001	149	0.00001	108	0.00001	0	0.00000	114	0.00002
Stylonematales	282338	O	19	0.00000	11	0.00000	41	0.00000	19	0.00000	15	0.00000	18	0.00000	11	0.00000	12	0.00000	19	0.00000	21	0.00000	22	0.00000	0	0.00000	88	0.00001	203	0.00002	44	0.00001	45	0.00000	0	0.00000	47	0.00000	47	0.00000	50	0.00000	70	0.00001	24	0.00000	295	0.00003	56	0.00001	75	0.00001	0	0.00000	12	0.00000	0	0.00000	0	0.00000	23	0.00000	22	0.00000	0	0.00000	58	0.00001
Pimascovirales	2732555	O	62	0.00001	39	0.00001	43	0.00000	45	0.00000	70	0.00001	76	0.00001	42	0.00000	89	0.00001	87	0.00001	52	0.00001	70	0.00001	113	0.00002	161	0.00002	73	0.00001	164	0.00003	105	0.00001	314	0.00003	129	0.00001	71	0.00001	93	0.00001	122	0.00001	35	0.00001	64	0.00001	73	0.00001	75	0.00001	35	0.00000	38	0.00000	71	0.00001	151	0.00001	161	0.00001	94	0.00001	0	0.00000	65	0.00001
Pelagibacterales	54526	O	84	0.00001	104	0.00002	191	0.00002	268	0.00002	214	0.00002	165	0.00002	133	0.00001	117	0.00001	683	0.00008	132	0.00001	252	0.00002	106	0.00002	242	0.00003	3737	0.00039	165	0.00003	2422	0.00025	2430	0.00022	564	0.00005	213	0.00002	916	0.00007	512	0.00005	262	0.00005	1752	0.00018	568	0.00007	836	0.00009	594	0.00008	590	0.00005	164	0.00002	848	0.00008	1154	0.00010	565	0.00006	0	0.00000	131	0.00002
Dioscoreales	40548	O	476	0.00007	498	0.00007	566	0.00006	788	0.00007	719	0.00006	670	0.00007	658	0.00007	593	0.00006	642	0.00007	636	0.00007	541	0.00005	466	0.00009	983	0.00011	519	0.00005	642	0.00011	526	0.00005	495	0.00005	592	0.00005	116	0.00001	407	0.00003	336	0.00003	297	0.00005	763	0.00008	436	0.00005	426	0.00005	566	0.00008	389	0.00003	451	0.00006	883	0.00009	1400	0.00013	334	0.00004	0	0.00000	602	0.00008
Euzebyales	908621	O	10	0.00000	12	0.00000	31	0.00000	39	0.00000	27	0.00000	23	0.00000	18	0.00000	28	0.00000	13	0.00000	38	0.00000	20	0.00000	27	0.00000	45	0.00000	81	0.00001	31	0.00001	24	0.00000	30	0.00000	195	0.00002	78	0.00001	500	0.00004	295	0.00003	333	0.00006	494	0.00005	215	0.00003	333	0.00004	111	0.00002	179	0.00002	51	0.00001	98	0.00001	363	0.00003	429	0.00005	0	0.00000	20	0.00000
Peronosporales	4776	O	1371	0.00021	1664	0.00025	604	0.00006	693	0.00006	1128	0.00010	809	0.00008	894	0.00009	1094	0.00011	1413	0.00016	667	0.00007	1047	0.00010	640	0.00012	2498	0.00028	2270	0.00023	742	0.00013	2280	0.00023	3837	0.00035	1386	0.00012	501	0.00004	1523	0.00012	1078	0.00010	674	0.00012	1813	0.00019	1997	0.00023	1366	0.00015	987	0.00014	855	0.00007	1098	0.00015	915	0.00009	1621	0.00015	971	0.00010	0	0.00000	1377	0.00018
Chitovirales	2732527	O	74	0.00001	95	0.00001	113	0.00001	94	0.00001	92	0.00001	107	0.00001	78	0.00001	122	0.00001	162	0.00002	76	0.00001	218	0.00002	109	0.00002	124	0.00001	540	0.00006	60	0.00001	621	0.00006	447	0.00004	183	0.00002	63	0.00001	275	0.00002	117	0.00001	39	0.00001	136	0.00001	229	0.00003	105	0.00001	214	0.00003	92	0.00001	129	0.00002	320	0.00003	238	0.00002	156	0.00002	0	0.00000	96	0.00001
Marattiales	3264	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000	0	0.00000	22	0.00000	0	0.00000	0	0.00000	194	0.00002	0	0.00000	39	0.00000	0	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sphenisciformes	9230	O	581	0.00009	661	0.00010	641	0.00006	692	0.00006	1063	0.00010	878	0.00009	952	0.00010	858	0.00009	751	0.00009	545	0.00006	963	0.00009	276	0.00005	648	0.00007	241	0.00002	915	0.00016	289	0.00003	138	0.00001	743	0.00006	230	0.00002	560	0.00005	801	0.00008	389	0.00007	280	0.00003	215	0.00003	243	0.00003	364	0.00005	526	0.00004	685	0.00009	398	0.00004	532	0.00005	223	0.00002	0	0.00000	618	0.00008
Nitrososphaerales	1033996	O	63	0.00001	77	0.00001	562	0.00006	550	0.00005	170	0.00002	92	0.00001	127	0.00001	74	0.00001	148	0.00002	148	0.00002	166	0.00002	64	0.00001	199	0.00002	485	0.00005	142	0.00002	217	0.00002	624	0.00006	363	0.00003	106	0.00001	1296	0.00010	235	0.00002	148	0.00003	242	0.00003	152	0.00002	165	0.00002	239	0.00003	101	0.00001	56	0.00001	229	0.00002	722	0.00007	212	0.00002	0	0.00000	183	0.00002
Tubuliporida	365322	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	143	0.00003	260	0.00003	454	0.00005	246	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Acanthopleuribacterales	533206	O	19	0.00000	31	0.00000	18	0.00000	26	0.00000	27	0.00000	18	0.00000	12	0.00000	31	0.00000	111	0.00001	19	0.00000	22	0.00000	25	0.00000	95	0.00001	22	0.00000	78	0.00001	33	0.00000	16	0.00000	86	0.00001	44	0.00000	783	0.00006	149	0.00001	100	0.00002	265	0.00003	124	0.00001	344	0.00004	56	0.00001	189	0.00002	30	0.00000	82	0.00001	189	0.00002	118	0.00001	0	0.00000	24	0.00000
Forcipulatida	7599	O	12171	0.00190	12834	0.00192	16105	0.00163	17287	0.00157	17573	0.00158	16121	0.00160	14950	0.00159	17248	0.00173	13514	0.00157	18592	0.00200	16560	0.00161	8529	0.00156	16622	0.00184	14986	0.00155	10627	0.00181	18032	0.00184	21172	0.00196	15605	0.00135	4758	0.00042	13686	0.00110	10140	0.00095	5919	0.00107	8690	0.00090	7974	0.00093	8117	0.00086	9745	0.00139	12080	0.00101	11859	0.00159	11750	0.00116	12200	0.00111	5775	0.00062	0	0.00000	11169	0.00148
Primates	9443	O	266814	0.04166	282350	0.04216	399970	0.04047	443430	0.04036	428513	0.03855	359573	0.03577	361458	0.03840	420005	0.04211	330669	0.03842	353806	0.03807	307245	0.02983	164437	0.03007	316238	0.03504	259986	0.02685	205181	0.03498	301956	0.03077	328685	0.03036	291093	0.02516	87542	0.00782	191331	0.01537	195065	0.01836	148117	0.02682	155657	0.01610	118071	0.01380	115514	0.01227	222332	0.03167	289943	0.02434	313624	0.04215	221783	0.02181	236451	0.02149	96646	0.01030	32	0.25397	290354	0.03843
Upupiformes	57389	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	79	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cystofilobasidiales	90883	O	237	0.00004	619	0.00009	207	0.00002	234	0.00002	259	0.00002	238	0.00002	184	0.00002	252	0.00003	423	0.00005	166	0.00002	122	0.00001	146	0.00003	189	0.00002	302	0.00003	168	0.00003	187	0.00002	79	0.00001	2383	0.00021	721	0.00006	476	0.00004	1680	0.00016	1087	0.00020	213	0.00002	354	0.00004	324	0.00003	72	0.00001	348	0.00003	238	0.00003	143	0.00001	209	0.00002	115	0.00001	0	0.00000	179	0.00002
Hookeriales	65545	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	18	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Hemiptera	7524	O	12490	0.00195	13204	0.00197	60904	0.00616	71539	0.00651	76317	0.00687	66027	0.00657	74932	0.00796	83087	0.00833	15016	0.00174	66424	0.00715	80272	0.00779	9542	0.00174	20181	0.00224	22823	0.00236	12712	0.00217	21598	0.00220	27399	0.00253	15661	0.00135	4956	0.00044	15361	0.00123	10299	0.00097	6416	0.00116	15688	0.00162	8204	0.00096	9488	0.00101	13796	0.00197	9643	0.00081	10125	0.00136	11903	0.00117	13051	0.00119	6353	0.00068	0	0.00000	12603	0.00167
Pertusariales	88639	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	51	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	71	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Diplonemea	191814	O	0	0.00000	0	0.00000	2657	0.00027	3263	0.00030	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1515	0.00013	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	920	0.00008	95	0.00001	0	0.00000	1593	0.00014	0	0.00000	0	0.00000	0	0.00000
Rhodospirillales	204441	O	1598	0.00025	1615	0.00024	4215	0.00043	5201	0.00047	2624	0.00024	2082	0.00021	1811	0.00019	2596	0.00026	2009	0.00023	1735	0.00019	1809	0.00018	1921	0.00035	8713	0.00097	7863	0.00081	4641	0.00079	5267	0.00054	5740	0.00053	17646	0.00153	14546	0.00130	43383	0.00349	59576	0.00561	20648	0.00374	48602	0.00503	22994	0.00269	53707	0.00571	11016	0.00157	12679	0.00106	2841	0.00038	9098	0.00089	22930	0.00208	34561	0.00368	0	0.00000	1720	0.00023
Dactylogyridea	2486284	O	0	0.00000	0	0.00000	11	0.00000	0	0.00000	13	0.00000	11	0.00000	14	0.00000	15	0.00000	20	0.00000	19	0.00000	20	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	22	0.00000	0	0.00000	13	0.00000	10	0.00000	0	0.00000	19	0.00000	31	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sporichthyales	2495578	O	40	0.00001	54	0.00001	21	0.00000	21	0.00000	21	0.00000	15	0.00000	0	0.00000	17	0.00000	22	0.00000	0	0.00000	20	0.00000	56	0.00001	129	0.00001	179	0.00002	80	0.00001	68	0.00001	31	0.00000	288	0.00002	230	0.00002	4650	0.00037	642	0.00006	355	0.00006	880	0.00009	572	0.00007	666	0.00007	346	0.00005	78	0.00001	22	0.00000	206	0.00002	684	0.00006	1558	0.00017	0	0.00000	0	0.00000
Candidatus Absconditabacterales	2900568	O	0	0.00000	0	0.00000	81	0.00001	69	0.00001	0	0.00000	71	0.00001	42	0.00000	83	0.00001	44	0.00001	0	0.00000	55	0.00001	0	0.00000	77	0.00001	705	0.00007	12	0.00000	538	0.00005	695	0.00006	382	0.00003	485	0.00004	1127	0.00009	545	0.00005	168	0.00003	2501	0.00026	678	0.00008	730	0.00008	293	0.00004	48	0.00000	67	0.00001	438	0.00004	387	0.00004	59	0.00001	0	0.00000	15	0.00000
Polypodiales	3268	O	162	0.00003	211	0.00003	222	0.00002	297	0.00003	388	0.00003	320	0.00003	325	0.00003	205	0.00002	1451	0.00017	323	0.00003	294	0.00003	128	0.00002	263	0.00003	599	0.00006	137	0.00002	579	0.00006	554	0.00005	355	0.00003	38	0.00000	178	0.00001	143	0.00001	97	0.00002	230	0.00002	178	0.00002	168	0.00002	91	0.00001	146	0.00001	105	0.00001	88	0.00001	218	0.00002	142	0.00002	0	0.00000	216	0.00003
Egibacterales	1747768	O	0	0.00000	0	0.00000	18	0.00000	232	0.00002	16	0.00000	12	0.00000	11	0.00000	15	0.00000	17	0.00000	14	0.00000	82	0.00001	15	0.00000	45	0.00000	69	0.00001	35	0.00001	34	0.00000	26	0.00000	85	0.00001	55	0.00000	286	0.00002	208	0.00002	142	0.00003	183	0.00002	94	0.00001	195	0.00002	67	0.00001	64	0.00001	191	0.00003	115	0.00001	208	0.00002	279	0.00003	0	0.00000	11	0.00000
Bonnemaisoniales	31364	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	59	0.00001	21	0.00000	85	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cardiida	2783445	O	8828	0.00138	9375	0.00140	22439	0.00227	24840	0.00226	14530	0.00131	12321	0.00123	12049	0.00128	14351	0.00144	12731	0.00148	23091	0.00248	16003	0.00155	7555	0.00138	14571	0.00161	14438	0.00149	9407	0.00160	15380	0.00157	19118	0.00177	13314	0.00115	4643	0.00041	10951	0.00088	8665	0.00082	5733	0.00104	8981	0.00093	6432	0.00075	6723	0.00071	9022	0.00129	12612	0.00106	12411	0.00167	8921	0.00088	11421	0.00104	5106	0.00054	0	0.00000	11027	0.00146
Phyllodocida	6348	O	10428	0.00163	11129	0.00166	16586	0.00168	18115	0.00165	20956	0.00189	19358	0.00193	18520	0.00197	19388	0.00194	14309	0.00166	15631	0.00168	14109	0.00137	9767	0.00179	15754	0.00175	18866	0.00195	10429	0.00178	15699	0.00160	17006	0.00157	18836	0.00163	5836	0.00052	11629	0.00093	12864	0.00121	8955	0.00162	11514	0.00119	6910	0.00081	7545	0.00080	12087	0.00172	17718	0.00149	19840	0.00267	11964	0.00118	13468	0.00122	5626	0.00060	0	0.00000	11526	0.00153
Diptera	7147	O	207782	0.03245	216440	0.03232	279970	0.02833	307104	0.02795	462976	0.04165	422996	0.04208	380382	0.04041	298493	0.02993	270622	0.03144	283166	0.03047	326977	0.03174	160128	0.02928	237957	0.02637	233469	0.02411	152467	0.02599	279959	0.02853	298106	0.02754	245717	0.02124	73157	0.00653	189708	0.01524	159423	0.01500	110546	0.02002	168835	0.01746	120324	0.01406	117668	0.01250	162771	0.02319	307958	0.02585	299017	0.04019	212421	0.02089	248386	0.02258	112175	0.01195	0	0.00000	213407	0.02825
Nautilida	32578	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	63	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	183	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Bothriocephalidea	1365975	O	0	0.00000	0	0.00000	0	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Raillietiellida	2609958	O	0	0.00000	0	0.00000	6225	0.00063	3303	0.00030	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Levivirales	2732501	O	0	0.00000	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	26	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	51	0.00001	441	0.00005	25	0.00000	820	0.00008	1006	0.00009	19	0.00000	0	0.00000	19	0.00000	19	0.00000	0	0.00000	11	0.00000	0	0.00000	15	0.00000	0	0.00000	74	0.00001	36	0.00000	40	0.00000	56	0.00001	41	0.00000	0	0.00000	0	0.00000
Dicranales	3219	O	0	0.00000	30	0.00000	25	0.00000	26	0.00000	36	0.00000	0	0.00000	0	0.00000	26	0.00000	0	0.00000	0	0.00000	502	0.00005	30	0.00001	0	0.00000	0	0.00000	25	0.00000	0	0.00000	0	0.00000	72	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	29	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Microthamniales	42111	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Cyclophyllidea	6201	O	1569	0.00025	1633	0.00024	2198	0.00022	2388	0.00022	3176	0.00029	2641	0.00026	2519	0.00027	2968	0.00030	2507	0.00029	2047	0.00022	2306	0.00022	1396	0.00026	2413	0.00027	2481	0.00026	1587	0.00027	2162	0.00022	2736	0.00025	2824	0.00024	1314	0.00012	2175	0.00017	1757	0.00017	1163	0.00021	2182	0.00023	1472	0.00017	1755	0.00019	1358	0.00019	1911	0.00016	1939	0.00026	2340	0.00023	2838	0.00026	1122	0.00012	0	0.00000	1698	0.00022
Accipitriformes	2558200	O	31189	0.00487	31930	0.00477	40227	0.00407	45010	0.00410	43868	0.00395	38088	0.00379	37721	0.00401	49075	0.00492	37724	0.00438	37139	0.00400	32064	0.00311	22156	0.00405	36689	0.00407	22831	0.00236	24342	0.00415	24134	0.00246	25787	0.00238	36785	0.00318	11631	0.00104	27086	0.00218	25547	0.00240	17291	0.00313	19745	0.00204	17285	0.00202	17461	0.00186	18093	0.00258	35117	0.00295	35542	0.00478	26322	0.00259	30724	0.00279	15750	0.00168	0	0.00000	29842	0.00395
Sessilida	1974272	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1256	0.00015	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Gobiiformes	1489878	O	1501	0.00023	1558	0.00023	2234	0.00023	2072	0.00019	2669	0.00024	2461	0.00024	2148	0.00023	2851	0.00029	2114	0.00025	1546	0.00017	1419	0.00014	1274	0.00023	1529	0.00017	429	0.00004	945	0.00016	1040	0.00011	479	0.00004	2079	0.00018	558	0.00005	975	0.00008	1455	0.00014	981	0.00018	913	0.00009	809	0.00009	737	0.00008	1187	0.00017	1593	0.00013	1921	0.00026	854	0.00008	1344	0.00012	629	0.00007	0	0.00000	1697	0.00022
Didelphimorphia	38605	O	2180	0.00034	2072	0.00031	2020	0.00020	2199	0.00020	242650	0.02183	322404	0.03207	234649	0.02493	2635	0.00026	5074	0.00059	2208	0.00024	1698	0.00016	2036	0.00037	1718	0.00019	975	0.00010	1080	0.00018	858	0.00009	1219	0.00011	2397	0.00021	799	0.00007	1246	0.00010	1697	0.00016	1175	0.00021	707	0.00007	975	0.00011	879	0.00009	916	0.00013	1701	0.00014	1877	0.00025	1474	0.00014	1460	0.00013	818	0.00009	0	0.00000	1559	0.00021
Tolivirales	2732548	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000	0	0.00000	0	0.00000	12	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	14	0.00000	0	0.00000	51	0.00001	10	0.00000	20	0.00000	0	0.00000	16	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Physariida	5789	O	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	13	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
