name	taxonomy_id	taxonomy_lvl	119_S24.G.bracken_num	119_S24.G.bracken_frac	120_S25.G.bracken_num	120_S25.G.bracken_frac	140_S26.G.bracken_num	140_S26.G.bracken_frac	147_S27.G.bracken_num	147_S27.G.bracken_frac	177_S28.G.bracken_num	177_S28.G.bracken_frac	178_S29.G.bracken_num	178_S29.G.bracken_frac	179_S31.G.bracken_num	179_S31.G.bracken_frac	209_S30.G.bracken_num	209_S30.G.bracken_frac	214_S32.G.bracken_num	214_S32.G.bracken_frac	82_S21.G.bracken_num	82_S21.G.bracken_frac	88_S22.G.bracken_num	88_S22.G.bracken_frac	99_S23.G.bracken_num	99_S23.G.bracken_frac	BLB_S18.G.bracken_num	BLB_S18.G.bracken_frac	BLB_WG4.G.bracken_num	BLB_WG4.G.bracken_frac	BLR_S17.G.bracken_num	BLR_S17.G.bracken_frac	BLR_WG4.G.bracken_num	BLR_WG4.G.bracken_frac	BLS_S16.G.bracken_num	BLS_S16.G.bracken_frac	DC06_S1.G.bracken_num	DC06_S1.G.bracken_frac	DC10_S2.G.bracken_num	DC10_S2.G.bracken_frac	DC11_S3.G.bracken_num	DC11_S3.G.bracken_frac	DC17_S4.G.bracken_num	DC17_S4.G.bracken_frac	DM13_S9.G.bracken_num	DM13_S9.G.bracken_frac	DM14_S10.G.bracken_num	DM14_S10.G.bracken_frac	DM15_S11.G.bracken_num	DM15_S11.G.bracken_frac	DM16_S12.G.bracken_num	DM16_S12.G.bracken_frac	GG01_S14.G.bracken_num	GG01_S14.G.bracken_frac	GH01_S13.G.bracken_num	GH01_S13.G.bracken_frac	GN13_S5.G.bracken_num	GN13_S5.G.bracken_frac	GN15_S6.G.bracken_num	GN15_S6.G.bracken_frac	GN18_S7.G.bracken_num	GN18_S7.G.bracken_frac	GN19_S8.G.bracken_num	GN19_S8.G.bracken_frac	NEG_S33.G.bracken_num	NEG_S33.G.bracken_frac	OC01_S15.G.bracken_num	OC01_S15.G.bracken_frac
Elaphropus	795056	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	76	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mesoplasma	46239	G	48	0.00001	53	0.00001	56	0.00001	77	0.00001	124	0.00001	92	0.00001	91	0.00001	108	0.00001	268	0.00003	77	0.00001	103	0.00001	46	0.00001	212	0.00002	11866	0.00123	110	0.00002	16920	0.00173	15096	0.00140	815	0.00007	423	0.00004	1147	0.00009	590	0.00006	312	0.00006	4259	0.00044	971	0.00011	1244	0.00013	7720	0.00110	504	0.00004	658	0.00009	7739	0.00076	4129	0.00038	1043	0.00011	0	0.00000	68	0.00001
Nomophila	581937	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1588	0.00016	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Salinibacterium	235888	G	31	0.00000	42	0.00001	59	0.00001	68	0.00001	43	0.00000	41	0.00000	41	0.00000	83	0.00001	51	0.00001	43	0.00000	39	0.00000	60	0.00001	109	0.00001	865	0.00009	83	0.00001	338	0.00003	225	0.00002	385	0.00003	182	0.00002	1734	0.00014	797	0.00008	620	0.00011	1555	0.00016	746	0.00009	1761	0.00019	409	0.00006	244	0.00002	109	0.00001	1851	0.00018	4173	0.00038	5656	0.00060	0	0.00000	47	0.00001
Pelobacter	18	G	14	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	29	0.00000	17	0.00000	0	0.00000	23	0.00000	536	0.00006	42	0.00000	69	0.00001	31	0.00000	0	0.00000	79	0.00001	23	0.00000	164	0.00001	131	0.00001	83	0.00002	436	0.00005	176	0.00002	205	0.00002	40	0.00001	18	0.00000	12	0.00000	59	0.00001	85	0.00001	120	0.00001	0	0.00000	11	0.00000
Kandelia	61137	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	95	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Plebejus	242266	G	4179	0.00065	4303	0.00064	5616	0.00057	6264	0.00057	6099	0.00055	5391	0.00054	5279	0.00056	6364	0.00064	5223	0.00061	5025	0.00054	8060	0.00079	4836	0.00089	5670	0.00063	9720	0.00101	3667	0.00063	9463	0.00097	11318	0.00105	6020	0.00052	1762	0.00016	5115	0.00041	3613	0.00034	2367	0.00043	3896	0.00040	3035	0.00036	3143	0.00033	2848	0.00041	4336	0.00036	4031	0.00054	3654	0.00036	4081	0.00037	2000	0.00021	0	0.00000	4103	0.00054
Deutzia	23104	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Kovacikia	1874526	G	44	0.00001	42	0.00001	51	0.00001	81	0.00001	63	0.00001	40	0.00000	44	0.00000	35	0.00000	22	0.00000	41	0.00000	22	0.00000	21	0.00000	86	0.00001	40	0.00000	77	0.00001	25	0.00000	28	0.00000	101	0.00001	16	0.00000	87	0.00001	38	0.00000	50	0.00001	102	0.00001	71	0.00001	52	0.00001	14	0.00000	17	0.00000	26	0.00000	11	0.00000	45	0.00000	57	0.00001	0	0.00000	73	0.00001
Pseudonotoncus	604364	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	678	0.00008	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Megalopyge	1099692	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	50	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Candidatus Nesciobacter	2601651	G	0	0.00000	0	0.00000	13	0.00000	0	0.00000	0	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000	0	0.00000	14	0.00000	411	0.00004	0	0.00000	481	0.00005	708	0.00007	0	0.00000	0	0.00000	35	0.00000	0	0.00000	0	0.00000	0	0.00000	15	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000	10	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sitodiplosis	263139	G	0	0.00000	0	0.00000	0	0.00000	12	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Plantibacter	190323	G	14	0.00000	0	0.00000	59	0.00001	38	0.00000	27	0.00000	13	0.00000	18	0.00000	43	0.00000	32	0.00000	21	0.00000	24	0.00000	29	0.00001	127	0.00001	405	0.00004	41	0.00001	157	0.00002	81	0.00001	173	0.00001	64	0.00001	685	0.00006	400	0.00004	276	0.00005	671	0.00007	423	0.00005	870	0.00009	221	0.00003	82	0.00001	25	0.00000	474	0.00005	1279	0.00012	1844	0.00020	0	0.00000	43	0.00001
Diplotaxis	3731	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	149	0.00002	92	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Pneumocystis	4753	G	626	0.00010	540	0.00008	252	0.00003	270	0.00002	363	0.00003	334	0.00003	310	0.00003	314	0.00003	239	0.00003	251	0.00003	582	0.00006	186	0.00003	454	0.00005	1420	0.00015	325	0.00006	1578	0.00016	1152	0.00011	526	0.00005	147	0.00001	819	0.00007	305	0.00003	113	0.00002	392	0.00004	384	0.00005	462	0.00005	356	0.00005	591	0.00005	252	0.00003	800	0.00008	619	0.00006	246	0.00003	0	0.00000	1135	0.00015
Antarctobacter	74032	G	19	0.00000	18	0.00000	35	0.00000	31	0.00000	58	0.00001	42	0.00000	19	0.00000	66	0.00001	31	0.00000	29	0.00000	30	0.00000	38	0.00001	1337	0.00015	211	0.00002	86	0.00001	178	0.00002	49	0.00000	586	0.00005	318	0.00003	2620	0.00021	3759	0.00035	1149	0.00021	3255	0.00034	1081	0.00013	3191	0.00034	526	0.00008	556	0.00005	28	0.00000	362	0.00004	1019	0.00009	1247	0.00013	0	0.00000	157	0.00002
Bedotia	206111	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	3453	0.00049	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Thiomicrorhabdus	2039723	G	45	0.00001	31	0.00000	50	0.00001	58	0.00001	42272	0.00381	41088	0.00409	38909	0.00414	63	0.00001	52	0.00001	57	0.00001	61	0.00001	104	0.00002	258	0.00003	369	0.00004	100	0.00002	148	0.00002	246	0.00002	282	0.00002	175	0.00002	300	0.00002	163	0.00002	67	0.00001	275	0.00003	180	0.00002	186	0.00002	171	0.00002	107	0.00001	63	0.00001	138	0.00001	272	0.00002	191	0.00002	0	0.00000	102	0.00001
Barnettozyma	599802	G	0	0.00000	0	0.00000	65	0.00001	110	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ceratoglyphina	30169	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Kayvirus	1857843	G	0	0.00000	0	0.00000	18	0.00000	36	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	36	0.00000	0	0.00000	0	0.00000	33	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Endoconidiophora	1580844	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	28	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ercheia	423321	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	754	0.00009	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Mariniblastus	2005380	G	25	0.00000	19	0.00000	27	0.00000	45	0.00000	93	0.00001	36	0.00000	33	0.00000	74	0.00001	35	0.00000	46	0.00000	37	0.00000	83	0.00002	53	0.00001	57	0.00001	62	0.00001	97	0.00001	147	0.00001	73	0.00001	47	0.00000	120	0.00001	94	0.00001	70	0.00001	129	0.00001	66	0.00001	195	0.00002	95	0.00001	33	0.00000	17	0.00000	55	0.00001	81	0.00001	127	0.00001	0	0.00000	63	0.00001
Dickeya	204037	G	253	0.00004	272	0.00004	419	0.00004	504	0.00005	216	0.00002	233	0.00002	193	0.00002	261	0.00003	274	0.00003	194	0.00002	201	0.00002	832	0.00015	406	0.00005	757	0.00008	343	0.00006	410	0.00004	538	0.00005	1103	0.00010	2871	0.00026	1914	0.00015	1659	0.00016	442	0.00008	1205	0.00012	1633	0.00019	1809	0.00019	455	0.00007	555	0.00005	201	0.00003	484	0.00005	1059	0.00010	1503	0.00016	0	0.00000	221	0.00003
Ammonifex	42837	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	20	0.00000	0	0.00000	0	0.00000	17	0.00000	0	0.00000	16	0.00000	12	0.00000	0	0.00000	19	0.00000	0	0.00000	36	0.00000	18	0.00000	41	0.00001	26	0.00000	19	0.00000	24	0.00000	0	0.00000	0	0.00000	16	0.00000	15	0.00000	24	0.00000	34	0.00000	0	0.00000	0	0.00000
Davidina	442070	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	308	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Kaustia	2838250	G	0	0.00000	10	0.00000	23	0.00000	35	0.00000	32	0.00000	10	0.00000	0	0.00000	30	0.00000	12	0.00000	0	0.00000	10	0.00000	21	0.00000	225	0.00002	246	0.00003	105	0.00002	107	0.00001	77	0.00001	354	0.00003	280	0.00003	1139	0.00009	1565	0.00015	566	0.00010	1139	0.00012	515	0.00006	1183	0.00013	151	0.00002	292	0.00002	23	0.00000	113	0.00001	475	0.00004	677	0.00007	0	0.00000	0	0.00000
Chitinophaga	79328	G	212	0.00003	223	0.00003	231	0.00002	267	0.00002	357	0.00003	224	0.00002	276	0.00003	384	0.00004	202	0.00002	240	0.00003	410	0.00004	227	0.00004	665	0.00007	2747	0.00028	640	0.00011	991	0.00010	3853	0.00036	4102	0.00035	900	0.00008	5003	0.00040	1950	0.00018	678	0.00012	2614	0.00027	4196	0.00049	3440	0.00037	1745	0.00025	483	0.00004	390	0.00005	1005	0.00010	1066	0.00010	717	0.00008	0	0.00000	265	0.00004
Agrostemma	39847	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	34	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	53	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sadwavirus	215920	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	31	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	11	0.00000
Acanthurus	12912	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	347	0.00003	0	0.00000	0	0.00000	335	0.00003	0	0.00000	456	0.00005	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	183	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	274	0.00002	311	0.00004	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Grazielodendron	114988	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	198	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Leptothrix	88	G	0	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000	0	0.00000	0	0.00000	25	0.00000	13	0.00000	0	0.00000	0	0.00000	0	0.00000	172	0.00002	39	0.00000	88	0.00002	109	0.00001	10	0.00000	132	0.00001	111	0.00001	422	0.00003	364	0.00003	149	0.00003	328	0.00003	360	0.00004	316	0.00003	93	0.00001	165	0.00001	34	0.00000	249	0.00002	447	0.00004	1709	0.00018	0	0.00000	0	0.00000
Picocystis	88270	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	64	0.00001	0	0.00000	0	0.00000	127	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Coniochaeta	79808	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	71	0.00001	62	0.00001	270	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Choerodon	91744	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	145	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	135	0.00001	0	0.00000	0	0.00000	130	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	116	0.00001	148	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Schizophyllum	5333	G	132	0.00002	214	0.00003	73	0.00001	74	0.00001	87	0.00001	100	0.00001	81	0.00001	157	0.00002	59	0.00001	53	0.00001	73	0.00001	83	0.00002	319	0.00004	45	0.00000	212	0.00004	160	0.00002	49	0.00000	199	0.00002	77	0.00001	363	0.00003	240	0.00002	108	0.00002	140	0.00001	111	0.00001	211	0.00002	117	0.00002	217	0.00002	85	0.00001	74	0.00001	185	0.00002	165	0.00002	0	0.00000	178	0.00002
Marinicauda	1649466	G	0	0.00000	0	0.00000	14	0.00000	12	0.00000	19	0.00000	0	0.00000	0	0.00000	21	0.00000	0	0.00000	0	0.00000	0	0.00000	17	0.00000	107	0.00001	59	0.00001	21	0.00000	39	0.00000	11	0.00000	120	0.00001	104	0.00001	438	0.00004	584	0.00006	221	0.00004	487	0.00005	178	0.00002	514	0.00005	79	0.00001	110	0.00001	26	0.00000	33	0.00000	183	0.00002	260	0.00003	0	0.00000	13	0.00000
Venturia	5024	G	254	0.00004	321	0.00005	782	0.00008	646	0.00006	336	0.00003	325	0.00003	308	0.00003	370	0.00004	303	0.00004	267	0.00003	267	0.00003	299	0.00005	297	0.00003	233	0.00002	232	0.00004	353	0.00004	258	0.00002	958	0.00008	285	0.00003	593	0.00005	756	0.00007	405	0.00007	289	0.00003	336	0.00004	285	0.00003	245	0.00004	403	0.00003	280	0.00004	379	0.00004	220	0.00002	218	0.00002	0	0.00000	208	0.00003
Membranoptera	158697	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	49	0.00001	13	0.00000	66	0.00001	56	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Sinocoelotes	1905125	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	78	0.00001	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Oceanicoccus	1084558	G	17	0.00000	0	0.00000	22	0.00000	17	0.00000	17	0.00000	21	0.00000	21	0.00000	38	0.00000	0	0.00000	16	0.00000	123	0.00001	31	0.00001	95	0.00001	41	0.00000	20	0.00000	33	0.00000	36	0.00000	89	0.00001	125	0.00001	176	0.00001	41	0.00000	26	0.00000	101	0.00001	118	0.00001	159	0.00002	28	0.00000	45	0.00000	18	0.00000	130	0.00001	336	0.00003	238	0.00003	0	0.00000	13	0.00000
Zobellia	112040	G	53	0.00001	59	0.00001	14	0.00000	14	0.00000	56	0.00001	33	0.00000	29	0.00000	23	0.00000	32	0.00000	14	0.00000	381	0.00004	14	0.00000	271	0.00003	459	0.00005	125	0.00002	80	0.00001	276	0.00003	655	0.00006	249	0.00002	1539	0.00012	578	0.00005	187	0.00003	400	0.00004	388	0.00005	479	0.00005	394	0.00006	101	0.00001	55	0.00001	44	0.00000	219	0.00002	172	0.00002	0	0.00000	25	0.00000
Philadelphus	23113	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	43	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Coccocarpia	191097	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	19	0.00000	0	0.00000	31	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Teius	68349	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	121	0.00002	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Ompok	209165	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	1043	0.00008	0	0.00000	0	0.00000	1615	0.00017	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Fairfaxidumvirus	2731207	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	33	0.00000	0	0.00000	15	0.00000	27	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
Saimiri	9520	G	970	0.00015	1155	0.00017	482	0.00005	559	0.00005	1684	0.00015	866	0.00009	936	0.00010	926	0.00009	529	0.00006	647	0.00007	450	0.00004	439	0.00008	607	0.00007	173	0.00002	333	0.00006	312	0.00003	340	0.00003	863	0.00007	245	0.00002	554	0.00004	728	0.00007	432	0.00008	145	0.00002	193	0.00002	267	0.00003	126	0.00002	507	0.00004	639	0.00009	229	0.00002	470	0.00004	272	0.00003	0	0.00000	530	0.00007
Gymnocalycium	153864	G	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	190	0.00003	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000	0	0.00000
